time,block4a,base,block4a_diff,base_diff,soil_moisture,soil_moisture_diff,infiltration,infiltration_diff,precipitation,temperature,frost,frost_days,ftc,ftc_days
2022-09-01,400.452108564974,359.45325964294,2.89995697822701,1.78878036077947,50,-1,0,0,0,10.55,0,0,0,0
2022-09-02,401.826943664493,360.198675269231,1.37483509951903,0.745415626290708,48,-2,0,0,0,10.35,0,0,0,0
2022-09-03,402.739908811648,360.542792243338,0.912965147154807,0.344116974107408,47,-1,0,0,0,9.65000000000003,0,0,0,0
2022-09-04,406.657023675569,362.816170174454,3.91711486392097,2.27337793111593,46,-1,0,0,0,9.95000000000005,0,0,0,0
2022-09-05,408.544970271531,365.047103206758,1.88794659596266,2.23093303230456,45,-1,0,0,0,10.25,0,0,0,0
2022-09-06,410.237907711838,367.523514616695,1.69293744030665,2.47641140993665,44,-1,0,0,0,10.15,0,0,0,0
2022-09-07,412.374074926895,369.226241334678,2.1361672150573,1.70272671798335,44,0,0,0,0,10.05,0,0,0,0
2022-09-08,414.224016936251,371.135283631614,1.84994200935626,1.9090422969353,43,-1,0,0,0,10.45,0,0,0,0
2022-09-09,417.260604986126,373.256625123276,3.03658804987464,2.12134149166206,42,-1,0,0,0,8.55000000000001,0,0,0,0
2022-09-10,419.426465098207,374.860150856999,2.16586011208068,1.60352573372285,41,-1,0,0,0,6.85000000000002,0,0,0,0
2022-09-11,421.252207741365,376.783447122165,1.82574264315798,1.92329626516624,41,0,0,0,0,8.05000000000001,0,0,0,0
2022-09-12,421.215966587516,377.791160239983,-0.0362411538491756,1.00771311781773,40,-1,0,0,0,8.65000000000003,0,0,0,0
2022-09-13,427.606862285036,381.244595672723,6.39089569751991,3.45343543273992,56,16,45,45,44.7,8.75,0,0,0,0
2022-09-14,432.534818162696,385.505512047056,4.92795587766051,4.26091637433365,67,11,31,-14,14.6,6.35000000000002,0,0,0,0
2022-09-15,436.875486465147,390.703251081606,4.34066830245064,5.1977390345499,63,-4,0,-31,1.8,5.35000000000002,0,0,0,0
2022-09-16,445.087659170729,396.577963028559,8.21217270558219,5.87471194695274,61,-2,0,0,1.9,4.95000000000005,0,0,0,0
2022-09-17,450.65252411851,400.946185920428,5.56486494778068,4.36822289186938,58,-3,0,0,0,5.45000000000005,0,0,0,0
2022-09-18,455.460765323655,405.439512086769,4.80824120514586,4.49332616634086,57,-1,0,0,0,4.45000000000005,0,0,0,0
2022-09-19,461.006618104837,409.492441023931,5.54585278118213,4.05292893716222,55,-2,0,0,0,4.55000000000001,0,0,0,0
2022-09-20,466.681746019653,413.346458010184,5.67512791481511,3.85401698625299,55,0,0,0,0,3.25,0,0,0,0
2022-09-21,469.624601795387,416.78302402573,2.94285577573396,3.4365660155454,53,-2,0,0,0,4.35000000000002,0,0,0,0
2022-09-22,473.853247963595,421.014658954653,4.22864616820885,4.23163492892337,52,-1,0,0,0,7.15000000000003,0,0,0,0
2022-09-23,479.05533944064,424.474410700144,5.20209147704463,3.45975174549056,57,5,13,13,9,7.55000000000001,0,0,0,0
2022-09-24,483.68412622102,427.852210993891,4.62878678037993,3.37780029374761,56,-1,2,-11,3.7,5.25,0,0,0,0
2022-09-25,487.400526624614,430.996680483032,3.71640040359455,3.14446948914059,55,-1,0,-2,0,4.05000000000001,0,0,0,0
2022-09-26,491.507068283487,433.384761393426,4.10654165887223,2.38808091039402,59,4,13,13,6.2,4.05000000000001,0,0,0,0
2022-09-27,495.623422043046,438.795323019467,4.11635375955939,5.41056162604144,62,3,13,0,11.7,4.25,0,0,0,0
2022-09-28,498.913037766951,442.068278088022,3.28961572390517,3.27295506855444,60,-2,0,-13,1.1,6.95000000000005,0,0,0,0
2022-09-29,505.14543269453,445.618315785746,6.23239492757824,3.55003769772463,58,-2,0,0,0,6.45000000000005,0,0,0,0
2022-09-30,509.762125814236,449.337904938953,4.61669311970627,3.71958915320681,57,-1,0,0,0.1,4.65000000000003,0,0,0,0
2022-10-01,512.048829067501,452.954215413565,2.28670325326561,3.61631047461219,56,-1,0,0,0.2,6.05000000000001,0,0,0,0
2022-10-02,514.655382842006,455.642849181622,2.60655377450462,2.68863376805609,57,1,5,5,5.9,5.65000000000003,0,0,0,0
2022-10-03,519.394231596008,459.006138527467,4.73884875400211,3.36328934584537,58,1,5,0,0.5,5.35000000000002,0,0,0,0
2022-10-04,522.128019099684,461.790377739366,2.73378750367544,2.78423921189864,57,-1,0,-5,0,5.95000000000005,0,0,0,0
2022-10-05,526.140947308133,466.027066629335,4.01292820844958,4.2366888899694,64,7,23,23,14.4,6.45000000000005,0,0,0,0
2022-10-06,531.155431051314,470.396231112572,5.01448374318068,4.369164483237,74,10,37,14,28.9,4.85000000000002,0,0,0,0
2022-10-07,541.843967786051,479.560443001878,10.6885367347372,9.16421188930639,86,12,52,15,37.6,3.55000000000001,0,0,0,0
2022-10-08,549.669914470444,486.579915105843,7.82594668439333,7.0194721039644,87,1,26,-26,25.7,3.45000000000005,0,0,0,0
2022-10-09,556.12933042761,492.957010069736,6.45941595716545,6.37709496389351,79,-8,0,-26,0.9,2.15000000000003,0,0,0,0
2022-10-10,565.193891813867,500.804628995604,9.06456138625708,7.84761892586812,77,-2,11,11,1.3,5.35000000000002,0,0,0,0
2022-10-11,573.372565184363,508.027991775766,8.17867337049631,7.22336278016167,72,-5,1,-10,3.5,2.55000000000001,0,0,0,0
2022-10-12,581.218614700201,514.291909683444,7.84604951583765,6.26391790767815,69,-3,0,-1,0.1,1.65000000000003,0,0,0,0
2022-10-13,586.865780757215,520.024823731044,5.64716605701358,5.73291404759971,68,-1,6,6,4.1,4.45000000000005,0,0,0,0
2022-10-14,591.348210834458,522.643557362888,4.48243007724341,2.61873363184395,65,-3,0,-6,0.7,2.15000000000003,0,0,0,0
2022-10-15,597.630815105062,529.037469161917,6.28260427060434,6.39391179902896,63,-2,0,0,12.4,2.05000000000001,0,0,0,0
2022-10-16,602.654399567831,534.645304559384,5.02358446276855,5.60783539746717,63,0,4,4,1.6,2.35000000000002,0,0,0,0
2022-10-17,609.055468205064,541.80279639627,6.40106863723372,7.15749183688558,66,3,13,9,11,2.65000000000003,0,0,0,0
2022-10-18,614.813649900635,545.714670345653,5.7581816955701,3.9118739493839,64,-2,1,-12,2.7,2.35000000000002,0,0,0,0
2022-10-19,623.523637365173,552.81032097375,8.70998746453881,7.09565062809679,63,-1,0,-1,0.1,1.35000000000002,0,0,1,1
2022-10-20,626.897538503966,556.970718170193,3.37390113879303,4.16039719644277,61,-2,0,0,0,-0.549999999999955,1,1,1,2
2022-10-21,633.680835717637,562.156647037639,6.78329721367084,5.18592886744557,60,-1,0,0,0,1.55000000000001,0,0,1,3
2022-10-22,633.698239365957,565.285699983194,0.0174036483192594,3.1290529455556,61,1,4,4,0,3.65000000000003,0,0,0,0
2022-10-23,637.626023716893,569.673231957295,3.92778435093612,4.38753197410085,61,0,5,1,0.7,3.25,0,0,0,0
2022-10-24,645.419071392267,575.249071695857,7.79304767537394,5.57583973856242,65,4,13,8,7.3,4.45000000000005,0,0,0,0
2022-10-25,652.220864331866,580.047703510751,6.80179293959941,4.7986318148935,65,0,6,-7,2.3,3.95000000000005,0,0,0,0
2022-10-26,655.062637546972,583.136070449882,2.84177321510583,3.08836693913122,63,-2,0,-6,0.4,5.05000000000001,0,0,0,0
2022-10-27,657.822124022561,588.261762017959,2.75948647558937,5.12569156807683,64,1,7,7,6,5.85000000000002,0,0,0,0
2022-10-28,662.878332597951,589.775796608488,5.05620857538975,1.51403459052847,63,-1,2,-5,1.6,6.65000000000003,0,0,0,0
2022-10-29,665.863260668552,593.957800642326,2.98492807060086,4.18200403383901,66,3,15,13,7.9,7.65000000000003,0,0,0,0
2022-10-30,669.287833510791,596.964430810333,3.42457284223872,3.00663016800661,64,-2,0,-15,1,5.25,0,0,0,0
2022-10-31,675.395946389871,602.613237267985,6.10811287908086,5.64880645765152,64,0,5,5,4.2,5.75,0,0,0,0
2022-11-01,681.801405536532,609.836172686029,6.40545914666109,7.22293541804436,63,-1,0,-5,1.1,5.65000000000003,0,0,0,0
2022-11-02,687.168313303685,617.406193734288,5.3669077671525,7.57002104825949,62,-1,4,4,4.5,6.05000000000001,0,0,0,0
2022-11-03,697.471218163645,627.332640624716,10.3029048599604,9.92644689042731,61,-1,0,-4,2,3.35000000000002,0,0,0,0
2022-11-04,706.369270428881,637.40426547811,8.89805226523606,10.0716248533938,62,1,6,6,10.1,4.35000000000002,0,0,0,0
2022-11-05,719.824979692662,658.153499672467,13.4557092637805,20.7492341943573,61,-1,0,-6,17.2,2.75,0,0,0,0
2022-11-06,734.177776984913,675.668082806705,14.3527972922506,17.5145831342384,60,-1,0,0,6.2,1.85000000000002,0,0,0,0
2022-11-07,759.11101804348,701.746795560623,24.933241058567,26.0787127539176,59,-1,0,0,5.2,1.85000000000002,0,0,0,0
2022-11-08,773.386409944813,715.662981292555,14.2753919013335,13.9161857319326,58,-1,0,0,3.4,1.35000000000002,0,0,0,0
2022-11-09,786.727544494488,732.970554410752,13.3411345496746,17.3075731181967,60,2,7,7,2.6,4.15000000000003,0,0,0,0
2022-11-10,794.381298752872,742.838178453393,7.65375425838477,9.86762404264039,65,5,19,12,11.4,2.95000000000005,0,0,0,0
2022-11-11,814.192666371749,763.948218934822,19.8113676188765,21.1100404814298,85,20,65,46,53.3,6.25,0,0,0,0
2022-11-12,833.714246668415,785.313782460671,19.5215802966665,21.3655635258482,94,9,52,-13,56.6,7.95000000000005,0,0,0,0
2022-11-13,840.417232300072,793.937214703113,6.7029856316567,8.62343224244296,86,-8,4,-48,0,4.85000000000002,0,0,0,0
2022-11-14,853.365188975579,806.016618524365,12.9479566755074,12.079403821252,80,-6,3,-1,0,5.75,0,0,0,0
2022-11-15,866.710484726035,820.920100277104,13.3452957504552,14.9034817527388,75,-5,3,0,0,6.85000000000002,0,0,0,0
2022-11-16,874.199468820246,830.056512363822,7.48898409421167,9.13641208671822,71,-4,0,-3,0.3,1.75,0,0,1,1
2022-11-17,884.143183991999,837.055775785646,9.94371517175262,6.99926342182357,67,-4,0,0,0.3,-1.75,1,1,1,2
2022-11-18,889.260541016788,841.979063252322,5.11735702478882,4.92328746667579,65,-2,0,0,0,-3.34999999999997,1,2,0,0
2022-11-19,893.352786921281,845.797970729752,4.09224590449355,3.81890747743012,63,-2,0,0,0.1,-4.84999999999997,1,3,0,0
2022-11-20,897.827050546062,848.965040606686,4.4742636247812,3.16706987693442,61,-2,0,0,0,-4.54999999999995,1,4,0,0
2022-11-21,901.102453290961,850.633103379163,3.27540274489832,1.66806277247633,61,0,0,0,0,-6.34999999999997,1,5,0,0
2022-11-22,902.95825070923,851.781931929838,1.85579741826882,1.14882855067481,60,-1,0,0,0.3,-6.34999999999997,1,6,0,0
2022-11-23,903.041284634398,852.493715214703,0.0830339251682517,0.71178328486576,59,-1,0,0,0,-4.54999999999995,1,7,0,0
2022-11-24,902.770564370651,852.835280934418,-0.270720263746625,0.341565719714708,58,-1,0,0,0,-1.75,1,8,0,0
2022-11-25,904.497804558673,853.404026631651,1.72724018802148,0.568745697232657,58,0,0,0,0.1,-0.149999999999977,1,9,1,1
2022-11-26,905.880876376264,854.896643709282,1.38307181759149,1.49261707763128,57,-1,0,0,1.5,1.15000000000003,0,0,1,2
2022-11-27,906.05619148138,856.208263769404,0.175315105115942,1.31162006012232,57,0,0,0,0.6,1.65000000000003,0,0,0,0
